ID,Name,Average User Rating,User Rating Count,Price,In-app Purchases,Age Rating,Languages,Size,Genres,Original Release Date,Current Version Release Date
1124756091,My Craft.io,,,0,0,9+,EN,140253184,Action,30/06/2016,1/08/2016
1124796705,Unknown,3,8,0,0,17+,EN,329858048,Action,28/06/2016,28/06/2016
1124819428,Homeland Defense:Orbit Battle,,,0,0,4+,"EN, ZH",55786496,Simulation,8/07/2016,8/07/2016
1124820863,Armageddon:Planet Defense,,,0,0,4+,"EN, ZH",66391040,Adventure,22/07/2016,22/07/2016
1124822498,AIM - Space Challenge,,,0,0,4+,EN,473454592,Simulation,29/06/2016,30/06/2016
1124825139,Nonstop Jump,,,0,1,4+,EN,29058048,Family,21/06/2016,3/08/2016
1124903448,Hidden Objects Mystery Venue : Reveal Hidden Frozen kingdom by Solving Mysteries & Puzzle,,,0,1,4+,EN,108557312,Family,30/06/2016,30/06/2016
1124904671,Three Kingdoms War: -  Heroes  Clash TD  Game,,,0,0,17+,"CS, NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ZH, ES, SV, ZH, TR",38068224,Role Playing,17/06/2016,17/06/2016
1124937254,Sleeping Cat - Make your cat fall asleep,,,0,0,4+,EN,59869184,Casual,20/06/2016,20/06/2016
1124955274,Incredible Crystal Blast,,,0.99,0,4+,EN,81492992,Puzzle,2/09/2016,13/10/2016
1124958553,Crystal Blast - Get Them All,,,0,0,4+,EN,77859840,Puzzle,15/07/2016,9/11/2016
1124967441,ColorNot - Deceive your eyes,,,0,0,4+,"EN, ZH, ZH",23141376,Family,17/06/2016,17/06/2016
1124971384,Left Behind Zombie Apocalypse,,,0,0,12+,EN,209772544,Action,16/05/2017,1/08/2019
1125056602,Sembl,4.5,41,0,1,4+,EN,54100992,Puzzle,19/10/2016,4/12/2016
1125173128,Squaradox,,,0,0,4+,EN,18753536,Casual,10/07/2016,26/03/2018
1125213955,Game Slaves,,,0,0,9+,EN,135422976,Adventure,20/07/2016,28/07/2016
1125282927,Unknown,,,0,1,4+,"AR, CA, HR, CS, DA, NL, EN, FI, FR, DE, EL, HE, HU, ID, IT, JA, KO, MS, NB, PL, PT, RO, RU, ZH, SK, ES, SV, TH, ZH, TR, UK, VI",31251456,Casual,8/07/2016,3/01/2019
1125293417,Dead Watch - Sniper Shooter Kill Zombie,,,0,0,17+,EN,141283328,Action,25/06/2016,25/06/2016
1125375783,Pixel Burger Simulator 3D Full,,,3.99,0,4+,EN,97061888,Simulation,8/09/2016,10/09/2016
1125376814,Pixel Burger Simulator 3D,3,8,0,0,4+,EN,108921856,Simulation,7/09/2016,9/09/2016
1125376814,Pixel Burger Simulator 3D,3,8,0,0,4+,EN,108921856,Simulation,7/09/2016,9/09/2016
1125407094,"""Slide N' Go""",,,0,1,9+,EN,78176256,Puzzle,26/04/2017,26/04/2017
1125502173,City Goat: Animal Survival Simulator 3D,2.5,21,0,0,9+,EN,114293760,Simulation,24/06/2016,24/06/2016
1125502178,City Goat: Animal Survival Simulator 3D Full,,,179.99,0,9+,EN,105985024,Simulation,24/06/2016,24/06/2016
1125553534,RockFlickz,,,0,0,9+,EN,175781888,Casual,22/09/2016,6/10/2016
1125621851,Kitchen Chef - Sandwich Maker Fever Mania & Burger Cooking Restaurant,,,0,1,4+,EN,253061120,Action,20/06/2016,20/06/2016
1125678703,UnRavelled - Mega Puzzle Pack,,,0,1,4+,EN,23201792,Puzzle,21/06/2016,21/06/2016
1125700550,Grass Roots Farm Business - Build Away Countryside Villege Life in Harvest Season,,,0,1,4+,EN,320439296,Simulation,24/06/2016,24/06/2016
1125708302,Bubble Shooter Beach Blaze,,,0,1,4+,EN,18424832,Puzzle,3/07/2016,14/12/2016
1125710727,Bubble Shooter Beach Blaze Pro,,,2.99,0,4+,EN,18424832,Puzzle,26/06/2016,14/12/2016
1125722634,Yummy Chef - 3 match puzzle crush mania game,,,0,1,4+,"CA, CS, DA, NL, EN, FI, FR, DE, EL, HE, HU, IT, JA, KO, NB, PL, PT, RO, RU, ZH, SK, ES, SV, ZH, TR",116172800,Simulation,21/06/2016,21/06/2016
1125725455,Age of Ottoman,4.5,92,0,1,17+,EN,136303616,Action,21/06/2016,6/04/2019
1125728654,Lady Jane Solitaire,,,0,0,4+,EN,19747840,Card,7/02/2017,3/01/2019
1125732265,Delicious Fruit Link,,,0,0,4+,EN,46935040,Puzzle,24/06/2016,24/06/2016
1125755415,Nine Nine Nine,,,0,0,4+,EN,21177344,Puzzle,21/06/2016,21/06/2016
1125785953,Magnet Spin,,,0,0,4+,EN,76626944,Casual,21/06/2016,21/06/2016
1125786375,5th Element Red Alert,,,2.99,0,4+,EN,7570432,Simulation,20/06/2016,20/06/2016
1125802677,Color In Cipher,,,2.99,0,4+,EN,3043328,Puzzle,20/06/2016,20/06/2016
1125802682,Maze In Cat,,,1.99,0,4+,EN,13978624,Puzzle,21/06/2016,21/06/2016
1125804985,Diamond Storm,,,3.99,0,4+,"EN, FR, DE, JA, ZH, ZH",33819648,Puzzle,21/06/2016,21/06/2016
1125805501,BattleX Lite,,,0,0,4+,EN,9623552,Board,1/11/2016,1/11/2016
1125826558,Squick!,5,9,0,1,4+,EN,61872128,Casual,1/10/2016,6/02/2017
1125826923,City Builder - NewYork,,,11.99,0,4+,EN,78343168,Simulation,21/06/2016,27/06/2016
1125831716,D\xe9j\xe0 Vu - Faces,,,1.99,0,4+,EN,17391616,Puzzle,21/06/2016,21/06/2016
1125899842,Smart Sokoban Man,,,2.99,0,4+,"EN, FR, DE, JA, ZH, ZH",12065792,Puzzle,21/06/2016,21/06/2016
1125904023,Kitten Cat Pet 3D Craft:Cat Vs Dog Simulator,3.5,18,0,1,4+,EN,145025024,Simulation,1/07/2016,25/01/2017
1125910442,1010 Fit for  Blocks bricks,3.5,15,0,1,4+,"AR, CA, HR, CS, DA, NL, EN, FI, FR, DE, EL, HE, HU, ID, IT, JA, KO, MS, NB, PL, PT, RO, RU, ZH, SK, ES, SV, TH, ZH, TR, UK, VI",15704064,Family,5/07/2016,17/09/2018
1125929606,Stickman Crime:Deadly Motel  - Click Death Strategy Murder Game,4,7,0,0,17+,"CS, NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ZH, ES, SV, ZH, TR",23859200,Action,22/06/2016,22/06/2016
1125936349,Unknown,,,0,0,17+,"CS, NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ZH, ES, SV, ZH, TR",30711808,Action,21/06/2016,21/06/2016
1125962018,Balance to Win,,,1.99,0,4+,EN,10956800,Casual,22/06/2016,22/06/2016
1125962661,Unknown,,,0,1,4+,EN,217447424,Casual,22/06/2016,22/06/2016
1125985472,Batak internetsiz,,,0,1,4+,EN,253008896,Card,29/06/2016,21/01/2019
1126035085,Chinese Checkers - Ultimate,,,0.99,0,4+,"EN, FR",54703104,Board,6/07/2016,16/11/2017
1126087875,Glitch the game,,,0,0,4+,EN,148421632,Unknown,3/09/2016,3/09/2016
1126174996,Crane Entrepreneur,,,0,0,12+,EN,111420416,Simulation,2/09/2016,2/09/2016
1126209358,Fulcrum - The Game Weighted Against You,,,0,0,4+,EN,411673600,Puzzle,22/09/2016,14/10/2016
1126212440,Nanuleu,4,95,2.99,0,9+,"EN, FR, JA, KO, RU, ZH, ES",119772160,Unknown,30/06/2016,4/10/2018
1126243663,\u3010\u6226\u8266\u3011Warship Saga \u30a6\u30a9\u30fc\u30b7\u30c3\u30d7\u30b5\u30fc\u30ac,,,0,1,12+,"AR, EN, JA, KO, RU, ZH, ES, TH, ZH",166700032,Simulation,31/05/2019,2/07/2019
1126269387,7 Wonders of The World - The Jewel Kingdom,,,0,0,4+,"CS, NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ZH, ES, SV, ZH, TR",32932864,Puzzle,23/06/2016,9/12/2016
1126287929,Infinity Sword:Crossy River - Stickman Hero Endless Arcade Game,,,0,0,12+,"CS, NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ZH, ES, SV, ZH, TR",25767936,Adventure,22/06/2016,22/06/2016
1126300856,Blast Zombie Pirates,,,0,0,12+,EN,38031360,Family,31/10/2016,31/10/2016
1126394027,Dictator: Emergence,4,1447,0,1,12+,EN,155705344,Puzzle,5/07/2016,28/08/2017
1126417265,Llanto Rojo,,,0,0,9+,EN,28618752,Simulation,22/06/2016,22/06/2016
1126423433,Bug Wide Village Squash Basher - Cute Insect Matching Puzzle Game,,,0,0,4+,EN,82662400,Puzzle,23/06/2016,6/08/2016
1126539920,Cat Evolution | Clicker Game of the Mutant Kittens,5,3724,0,1,9+,EN,74314752,Family,28/06/2016,18/07/2016
1126622014,Ant Blast: Best Smasher Game,,,0,0,4+,EN,22753280,Family,23/06/2016,23/06/2016
1126684434,Brain Puzzle : Who Moved My Cheese,,,0,1,4+,EN,24782848,Puzzle,28/06/2016,9/02/2017
1126693966,Encantadia Blast,4,12,0,0,9+,EN,260177920,Unknown,21/07/2016,22/08/2016
1126708504,Slither 3D - Super Snake io Free Skin Edition,4,46,0,0,17+,EN,275818496,Simulation,27/06/2016,3/10/2016
1126718952,Happy Clinic,4.5,133,0,1,4+,"EN, FR, DE, IT, RU, ES",171184128,Casual,14/01/2019,14/01/2019
1126724065,Candy Block Legend,,,0,1,4+,EN,99952640,Puzzle,1/07/2016,7/07/2016
1126726924,Escape : The Black & White Room - Can you escape ?,,,0,1,9+,"EN, JA, ZH",35150848,Role Playing,5/07/2016,14/09/2016
1126772151,Unknown,4.5,26,0,0,9+,EN,252067840,Action,14/12/2018,16/05/2019
1126778091,Nine Men Morris Man,,,2.99,0,4+,EN,6103040,Puzzle,24/06/2016,24/06/2016
1126782652,Bug To Be Defense,,,2.99,0,4+,"EN, ZH, ES, ZH",22769664,Puzzle,24/06/2016,24/06/2016
1126786224,Brick Out Smart,,,2.99,0,4+,"EN, FR, DE, JA, ZH, ZH",2367488,Puzzle,25/06/2016,25/06/2016
1126818150,Pocket Galaxy - Space Clicker,3.5,14,0,1,9+,"NL, EN, FI, FR, DE, IT, JA, KO, PT, RU, ZH, ES, SV, TH",335860736,Simulation,18/10/2017,25/10/2017
1126948896,Orc  vs human,,,0,0,4+,EN,61505536,Action,24/06/2016,24/06/2016
1127090951,Block-Swap,5,62,0,0,4+,"EN, FR, DE, JA, KO, PT, RU, ZH, ZH",79873024,Puzzle,13/07/2017,21/07/2017
1127229619,Brick Splits,4.5,1110,0,1,4+,EN,62238720,Casual,8/09/2016,26/10/2016
1127241728,Throne: Kingdom at War,4.5,1021,0,1,9+,"EN, FR, DE, IT, JA, KO, RU, ES",194635776,Action,23/08/2016,27/06/2019
1127246812,Blocks Tower Pile Up In The Independence Day : Build The Tallest Tower In Endless Stacking Game,,,0,0,4+,EN,10472448,Puzzle,24/06/2016,24/06/2016
1127260935,War Planet Online,4.5,6805,0,1,12+,"AR, EN, FR, DE, HI, ID, IT, JA, KO, PL, PT, RU, ZH, ES, TH, ZH, TR",579474432,Action,30/08/2017,31/07/2019
1127262442,Unknown,,,0,0,4+,EN,216574976,Puzzle,27/06/2016,27/06/2016
1127613260,TETCUBE 3D for TV,,,0.99,0,4+,EN,88003584,Puzzle,25/06/2016,25/06/2016
1127622618,Billiards Hero,,,0,1,4+,EN,35743744,Casual,9/07/2016,9/07/2016
1127684247,Balloon Crush:Puzzle Game,,,0,0,9+,"CS, NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ZH, ES, SV, ZH, TR",27942912,Puzzle,28/06/2016,23/11/2016
1127715071,Ni\xf1a Tierra: Prep\xe1rate para el tsunami,,,0,0,4+,EN,795995136,Unknown,28/06/2016,21/07/2016
1127746991,Eating Snake: The Slither,,,0,0,9+,"EN, ZH",180518912,Casual,30/06/2016,30/06/2016
1127761340,Heroes Shooter,,,1.99,0,9+,EN,749886464,Simulation,27/06/2016,27/06/2016
1127854748,Magical Horse: Animal Simulator 2017,3,35,0,0,9+,EN,104769536,Simulation,27/06/2016,15/03/2017
1127934330,TRUMP vs HILLARY - Presidential Candidate,5,7,0,1,4+,EN,81370112,Casual,8/07/2016,8/07/2016
1127958594,Football Skill Keep Ball In The Air,,,0,0,4+,EN,5419008,Casual,15/07/2016,15/07/2016
1127961475,Animal Fill Out The Blocks Puzzle,,,0,0,4+,EN,5279744,Puzzle,16/07/2016,16/07/2016
1127969051,Green Ball Up and Down,,,0,0,4+,EN,29510656,Casual,28/06/2016,20/07/2016
1128028661,"Pixnuri -Minesweeper,Griddlers",4.5,27,0,0,4+,"EN, JA, ZH, ZH",39476224,Puzzle,27/06/2016,15/09/2018
1128044596,"Hidden Object: Forest, find hidden objects and spot the difference to solve puzzles while searching for missing objects",,,0,0,4+,EN,161631232,Puzzle,30/06/2016,30/06/2016
1128072002,Brexit - a game,5,11,0,0,4+,EN,5529600,Casual,1/07/2016,5/07/2016
1128078717,Unlock The LOCK Free,,,0,0,4+,EN,52129792,Action,1/07/2016,1/07/2016
1128096011,Adventure,,,1.99,0,4+,EN,79887360,Action,2/07/2016,2/07/2016
1128104519,Tubers Tycoon,2.5,175,0,0,4+,EN,63036416,Simulation,4/07/2016,16/01/2017
1128114400,Medieval Mayhem,,,0,1,9+,EN,113852416,Board,19/03/2017,10/08/2017
1128126956,Jumping Sheep Skill Game,,,0,0,4+,EN,5181440,Adventure,17/07/2016,17/07/2016
1128133918,Play With My Cat Puzzle,,,0,0,4+,EN,6127616,Adventure,16/07/2016,16/07/2016
1128135515,Match 3 Puzzle Pet Party,,,0,0,4+,EN,6397952,Puzzle,26/07/2016,26/07/2016
1128136570,GauntleText,5,6,0,0,4+,EN,10042368,Role Playing,27/06/2016,3/01/2017
1128166384,The Tower Blocks: Free Building Blocken Stack Game,,,0,0,4+,EN,7356416,Simulation,28/06/2016,17/09/2016
1128172173,Sweet Smash - Merry Christmas,4.5,395,0,1,4+,"CA, CS, DA, NL, EN, FI, FR, DE, EL, HE, HU, IT, JA, KO, NB, PL, PT, RO, RU, ZH, SK, ES, SV, ZH, TR",75288576,Puzzle,11/09/2016,17/12/2018
1128198083,Simulation,,,0.99,1,4+,EN,326873088,Simulation,6/09/2016,6/09/2016
1128198503,Adventure,,,2.99,0,4+,EN,55782400,Puzzle,27/06/2016,27/06/2016
1128213556,Word Tycoon,5,13,0.99,0,4+,EN,46979072,Family,5/07/2016,15/08/2016
1128234870,Hexagon - The Game,,,0,0,4+,EN,8752128,Puzzle,8/07/2016,8/07/2016
1128262354,Frog jump Frog Switch,,,0,0,4+,EN,22057984,Puzzle,5/07/2016,5/07/2016
1128264641,BrainBreaker,,,0,0,4+,EN,51077120,Casual,29/06/2016,29/06/2016
1128289664,WixossCollection,,,0,1,4+,"EN, JA",403513344,Card,2/09/2016,14/06/2019
1128316441,Tiny Candy Pop - Mini Candy But Large Explosion Burst,,,0,1,4+,EN,231054336,Puzzle,2/09/2016,2/09/2016
1128370459,Sidekicks,,,0,0,4+,EN,188834816,Casual,2/07/2016,4/07/2016
1128388483,Girl Stay In the Line Please Pro,,,1.99,0,4+,EN,10167296,Role Playing,7/08/2016,7/08/2016
1128434559,Line 98 - Lines 98,4,112,0,1,4+,EN,39019520,Puzzle,1/07/2016,19/03/2018
1128437857,Stay In The Green Line Pro,,,1.99,0,4+,EN,9688064,Adventure,7/08/2016,7/08/2016
1128457868,Zombie Town Defense,4.5,16,0,1,4+,EN,58772480,Action,14/10/2016,13/05/2017
1128471666,Brexity,,,0,0,4+,EN,410958848,Simulation,1/07/2016,1/07/2016
1128581739,Tic Tac Toe Yo,,,0,0,4+,EN,18026496,Family,30/06/2016,30/06/2016
1128599701,Simply Tic-Tac-Toe,5,7,0,0,4+,EN,10736640,Board,30/06/2016,19/07/2016
1128644259,Tofu Monster Attack,5,5,0,1,9+,EN,60278784,Casual,7/07/2016,12/09/2017
1128659101,Asgard Skill Master,,,0,1,9+,"EN, FR, ZH, ES, ZH",59272192,Adventure,21/03/2017,11/09/2017
1128660166,Leaper Ninja Jump Wall,,,0,0,4+,"EN, FR, ZH",13410304,Puzzle,29/06/2016,29/06/2016
1128686102,"Jewel Mania Sugar Blast-Fun Soda Candy Blitz,Match 3 crush puzzle game",,,0,0,4+,"EN, FR, DE, JA, KO, RU, ZH, ES, ZH",22348800,Puzzle,29/06/2016,29/06/2016
1128745261,"""Avoid Spikes : Don't Touch Me""",,,0,0,4+,EN,47841280,Family,29/07/2016,29/07/2016
1128746887,"Tic Tac Toe (XOXO,XO,Connect 4, 3 in a Row,Xs and Os)",4,19,0,0,4+,"EN, ZH",9815040,Board,1/07/2016,1/07/2016
1128786610,Puppy Dog Jigsaw Puzzle,,,0,0,4+,EN,11186176,Puzzle,4/07/2016,29/09/2016
1128794690,Unknown,,,0,0,4+,"EN, TR",89428992,Puzzle,2/09/2016,2/09/2016
1128981078,Tiny Furry Monster Jump: Cute Legends Quest,,,0,1,4+,EN,17947648,Family,9/07/2016,9/07/2016
1128983997,Tiny Furry Monster Jump: Cute Legends Quest Pro,,,2.99,0,4+,EN,17947648,Family,16/07/2016,16/07/2016
1128988268,Dark Square Jump Escape Rush,,,0,1,4+,EN,5968896,Casual,16/07/2016,16/07/2016
1128995046,Dot Shall Not Pass,4.5,11,0,0,4+,EN,11677696,Casual,9/07/2016,17/08/2016
1129006246,Blocky Risky Highway: Road Race Challenge,,,0,1,4+,EN,11502592,Casual,25/07/2016,25/07/2016
1129006256,Blocky Risky Highway: Road Race Challenge Pro,,,2.99,0,4+,EN,11502592,Casual,17/07/2016,17/07/2016
1129028928,Clash of Lords 2: \u062d\u0631\u0628 \u0627\u0644\u0623\u0628\u0637\u0627\u0644,4.5,132,0,1,9+,EN,469883904,Role Playing,2/09/2016,13/07/2019
1129045768,Castle Defense: Stone Tower,,,0,1,4+,"AR, CA, CS, DA, NL, EN, FI, FR, DE, EL, HE, HU, ID, IT, JA, KO, MS, NB, PL, PT, RO, RU, ZH, SK, ES, SV, TH, ZH, TR, UK, VI",48438272,Adventure,13/07/2016,13/07/2016
1129149620,African Cheetah: Wild Animal Simulator 3D,4,19,0,0,9+,EN,105101312,Simulation,1/07/2016,5/04/2017
1129151075,African Cheetah: Wild Animal Simulator 3D Full,,,179.99,0,9+,EN,105101312,Simulation,1/07/2016,5/04/2017
1129159217,Stick Hero 3D,,,0,0,4+,"EN, ZH",99687424,Adventure,1/07/2016,1/07/2016
1129201745,Stickman Crime Death - Gas Station & Hotel Strategy Murder Game,,,0,0,17+,"CS, NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ZH, ES, SV, ZH, TR",26615808,Action,30/06/2016,30/06/2016
1129223858,Planes on Fire - Rescue Mission Pro,,,1.99,1,4+,"AR, CA, CS, DA, NL, EN, FI, FR, DE, EL, HE, HU, ID, IT, JA, KO, MS, NB, PL, PT, RO, RU, ZH, SK, ES, SV, TH, ZH, TR, UK, VI",49802240,Adventure,15/07/2016,15/07/2016
1129237429,Adventure,,,0,0,4+,EN,41613312,Puzzle,30/06/2016,30/06/2016
1129237429,Adventure,,,0,0,4+,EN,41613312,Puzzle,30/06/2016,30/06/2016
1129250636,Magnet Hopper,,,0,1,4+,EN,71986176,Casual,18/08/2016,18/08/2016
1129254578,Float Boat,3.5,7,0,1,4+,EN,94592000,Casual,21/08/2016,12/10/2016
1129621404,Retro Drone 2: Isle of Rum,,,0,1,4+,EN,29061120,Family,30/06/2016,12/09/2016
1129660274,Unknown,4.5,2215,0,1,4+,EN,260145152,Casual,8/07/2016,31/05/2019
1129666041,2048 UP:Number Puzzle Game,,,0,1,4+,"EN, RU, ZH, ES, ZH",22966272,Puzzle,3/07/2016,30/07/2016
1129670587,Dragon Knight City Story Blast,,,0,0,4+,EN,82637824,Puzzle,30/06/2016,30/06/2016
1129689883,Space Evolution 2 Andromeda War,,,0,0,4+,EN,17705984,Action,20/07/2016,20/07/2016
1129702714,Jungle Elephant War,,,0,0,12+,"EN, ZH",22701056,Role Playing,11/07/2017,11/07/2017
1129759703,1943 Deadly Desert,4.5,84,0,1,17+,"EN, FR, DE, IT, JA, KO, PT, RU, ZH, ES, ZH",155776000,Adventure,7/12/2016,25/09/2017
1129825913,Defense Town: Heroes Fighter World,,,0,0,4+,"CS, NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ZH, ES, SV, ZH, TR",53399552,Casual,2/07/2016,2/07/2016
1129848966,REVERSI VS,,,0,0,4+,"EN, JA",114961408,Board,29/07/2016,27/09/2017
1129957529,Fantasy Dragon Simulator 3D - Be the magic animal!,2.5,15,0,0,9+,EN,108792832,Simulation,1/07/2016,19/12/2016
1129957924,Fantasy Dragon Simulator 3D Full,,,179.99,0,9+,EN,108792832,Simulation,1/07/2016,19/12/2016
1129970149,"Big Blue Whale Survival 3D - Try whale simulator, be ocean animal!",3,65,0,0,9+,EN,99378176,Simulation,1/07/2016,1/07/2016
1129971096,"Big Blue Whale Survival 3D Full - Try whale simulator, be ocean animal!",,,179.99,0,9+,EN,90788864,Simulation,1/07/2016,1/07/2016
1130003335,Chicken Race,,,0,1,4+,EN,16669696,Board,8/11/2016,8/11/2016
1130157487,Element TD,4.5,12,0.99,0,9+,EN,243629056,Unknown,6/08/2016,23/07/2018
1130183525,Get 1024,,,0,0,4+,EN,18103296,Puzzle,15/07/2016,26/07/2016
1130213586,Let it Fly,,,0,0,4+,EN,847872,Casual,1/07/2016,1/07/2016
1130218803,Save The Gate,,,0,0,9+,"CS, NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ZH, ES, SV, ZH, TR",56492032,Unknown,12/07/2016,12/07/2016
1130263795,Glory of Empires : Age of King,4,211,0,1,12+,EN,161569792,Role Playing,16/09/2016,7/12/2017
1130267752,WiFi Chess,,,0,0,4+,EN,12946432,Puzzle,7/07/2016,7/07/2016
1130318887,Stickman Crime: Death Killer - Free Strategy Murder Game,4.5,7,0,0,17+,"CS, NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ZH, ES, SV, ZH, TR",25284608,Action,2/07/2016,2/07/2016
1130325191,3D Maze,2,6,0,0,4+,EN,67535872,Puzzle,4/07/2016,8/07/2016
1130438940,Fuddy Stacker,,,0,0,4+,EN,27883520,Casual,4/07/2016,4/07/2016
1130612450,Jet Fighter Shooter: classic fighter jets game,5,208,0,1,4+,"EN, ZH",32066560,Action,5/07/2016,29/03/2017
1130651859,Dino Boom -  Free Match 3 Puzzle Game,,,0,0,4+,EN,79929344,Puzzle,8/07/2016,8/07/2016
1130678004,Luckiest wheel game Wonderful Fun,,,0,0,4+,EN,54248448,Puzzle,6/07/2016,6/07/2016
1130680152,Unknown,,,0,0,4+,EN,79611904,Casual,4/09/2016,4/09/2016
1130686161,Big Boom Touchdown Target: Quarterback Showdown Football,,,0,1,4+,EN,13845504,Casual,17/07/2016,17/07/2016
1130687161,Big Boom Touchdown Target: Quarterback Showdown Football Pro,,,2.99,0,4+,EN,13845504,Casual,25/07/2016,25/07/2016
1130715222,Wake Up Sonny,,,0,1,9+,EN,139173888,Puzzle,24/07/2016,10/08/2016
1130723425,Leveled!,4.5,910,0,0,4+,EN,105731072,Casual,9/07/2016,18/07/2016
1130724542,Army.io Geometry Tank Battles,,,0,0,4+,EN,22307840,Simulation,5/07/2016,5/07/2016
1130724690,Orbs - Control the Dots Flight Home,,,0,0,4+,EN,11514880,Unknown,7/10/2016,7/10/2016
1130743280,Solitaire \u25bb Spiderette +,5,51,9.99,0,4+,"EN, FR, DE, IT, JA, ZH, ES",68631552,Card,15/10/2016,11/06/2019
1130772758,Crush Matching Fruits for Kids Game,,,0,0,9+,EN,14206976,Puzzle,12/04/2017,12/04/2017
1130775791,Racing,,,0,0,4+,EN,98604032,Casual,22/07/2016,22/07/2016
1130795930,Easter rabbit balloon puzzler,,,0,0,4+,EN,209972224,Puzzle,5/07/2016,5/07/2016
1130853146,Royal 3D Chess,4.5,6,0,1,4+,EN,72527872,Board,7/07/2016,7/07/2016
1130937583,Olympus Defense TD. Fury Rome Gods Rising In Divine Dawn Strategy,4.5,155,0,1,9+,EN,116886528,Action,15/07/2016,5/08/2016
1130983338,HexLogic - Lifeguard,,,1.99,0,4+,EN,19361792,Puzzle,5/07/2016,2/08/2016
1130991850,Frozen Pet Pop Mania - Crush the Diamonds and Smash the Jewels FREE,,,0,1,4+,EN,208245760,Puzzle,7/07/2016,7/07/2016
1131109771,Heciro\u2019s Magic Orb,,,0,1,4+,EN,161885184,Casual,5/09/2016,12/02/2019
1131113462,BB TAN-Blek Six!!,4.5,16,0,0,4+,"EN, ZH",22319104,Casual,5/07/2016,14/09/2016
1131116582,Bomb Me Brasil,4,11,0,1,9+,ZH,175341568,Action,15/07/2016,2/04/2019
1131127341,2048 - 2048\u4e2d\u6587\u7248 & 2O48\u5feb\u4e50\u76ca\u667a\u6e38\u620f,,,0,0,4+,"EN, ZH",7486464,Puzzle,7/07/2016,13/07/2016
1131137981,Black Survival,4.5,207,0,1,12+,"EN, JA, KO, ZH",280337408,Role Playing,4/05/2017,31/07/2019
1131147975,Unknown,,,0,1,12+,ZH,25272320,Simulation,6/07/2016,8/10/2016
1131194422,Bubble Shooter Puzzle SuperHero and Team Up Comic,,,0,1,4+,EN,27049984,Puzzle,4/09/2016,16/09/2016
1131199296,Juice King : Match 3 Puzzle,,,0,0,4+,EN,101956608,Puzzle,2/08/2016,15/09/2016
1131269918,Loot Hunters : Legacy,4,26,0,1,12+,EN,166630400,Role Playing,17/09/2016,24/01/2017
1131340399,HexSaw - Best Friends,,,1.99,0,4+,EN,15040512,Puzzle,6/07/2016,6/07/2016
1131344092,Drop Out!,4,125,0,0,4+,EN,48880640,Action,8/07/2016,30/07/2016
1131480496,Math Puzzle Legend,,,0,1,4+,EN,98153472,Puzzle,11/11/2016,11/11/2016
1131501408,Twittys in Rio - Free Birds Puzzle Game,,,0,0,4+,EN,81289216,Puzzle,6/07/2016,6/07/2016
1131505214,Penguine Jump,,,0,0,4+,EN,142709760,Adventure,7/07/2016,7/07/2016
1131538549,Town War: Defense Heroes,,,0,0,4+,"CS, NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ZH, ES, SV, ZH, TR",53342208,Casual,14/07/2016,14/07/2016
1131559681,Defense of the Homeland,,,0,1,9+,EN,66321408,Unknown,12/07/2016,12/07/2016
1131605782,"""Birds and the Bee's""",,,0,1,4+,EN,108579840,Casual,7/07/2016,7/07/2016
1131630832,Swat and Zombies War: X Defense,,,0,0,12+,EN,16850944,Casual,7/07/2016,7/07/2016
1131654788,Dark Chess - The Way of Kings,,,0,0,4+,"ZH, ZH",26074112,Board,15/10/2016,27/02/2018
1131664349,"C\u1edd T\u01b0\u1edbng - T\u1ed5ng h\u1ee3p c\xe1c th\u1ebf c\u1edd n\u1ed5i ti\u1ebfng, c\xe1c tr\u1eadn \u0111\u1ea5u hay v\xe0 c\xe1ch khai cu\u1ed9c",,,0,0,4+,EN,10082304,Unknown,19/07/2016,30/08/2016
1131681158,Sweet Pop Smash,,,0,0,4+,EN,82000896,Puzzle,27/07/2016,28/10/2016
1131683493,Sandy Snake,,,0.99,0,4+,EN,118112256,Puzzle,12/07/2016,12/07/2016
1131944535,Art of Conquest,4,5888,0,1,9+,"EN, FR, DE, ID, PT, RU, ZH, ES, TH, ZH, TR, VI",863968256,Role Playing,6/06/2017,30/07/2019
1131968034,Pocket City Pro,,,1.99,0,9+,EN,83726336,Simulation,14/07/2016,14/07/2016
1132047976,Diamond Robber: Jewel Stealing - Super Stickman,,,0,0,17+,"CS, DA, NL, EN, FR, DE, HE, IT, JA, KO, NB, PL, PT, RU, ZH, ES, SV, ZH, TR",48825344,Action,13/07/2016,23/07/2017
1132131277,Skimpy Ninja,,,0,1,4+,EN,21545984,Action,8/07/2016,8/07/2016
1132149077,2048 Goldies,5,30,0,0,4+,EN,6806528,Puzzle,8/07/2016,8/07/2016
